cluster	type	np	lnl	w1	w2
12482	TmiTsi	10	-5404.092182	0.25559	0.28911
12484	All	9	-3369.529586	0.15291	0.15291
12484	Tmi	10	-3369.305898	0.15004	0.21508
12484	Tsi	10	-3369.050608	0.14944	0.31488
12484	TmiTsi	10	-3369.488560	0.15564	0.14286
12485	All	9	-1282.739268	0.08571	0.08571
12485	Tmi	10	-1281.979478	0.08022	0.20122
12485	Tsi	10	-1282.440744	0.08306	0.19529
12485	TmiTsi	10	-1282.224273	0.07643	0.12646
12486	All	9	-5346.169034	0.08415	0.08415
12486	Tmi	10	-5337.181661	0.07541	0.40985
12486	Tsi	10	-5336.163488	0.07604	0.65951
12486	TmiTsi	10	-5345.418844	0.07933	0.11564
12487	All	9	-3400.681136	0.10853	0.10853
12487	Tmi	10	-3400.616455	0.10763	0.12980
12487	Tsi	10	-3400.589389	0.10746	0.13953
12487	TmiTsi	10	-3398.761467	0.12041	0.06490
1249	All	9	-3376.790806	0.07238	0.07238
1249	Tmi	10	-3376.549779	0.07080	0.09887
1249	Tsi	10	-3375.983426	0.06982	0.17201
1249	TmiTsi	10	-3375.793451	0.07884	0.04532
12490	All	9	-2316.296319	0.10156	0.10156
12490	Tmi	10	-2316.121822	0.09955	0.14489
12490	Tsi	10	-2316.239978	0.10046	0.12217
12490	TmiTsi	10	-2316.226005	0.09922	0.11830
12491	All	9	-5222.599249	0.03997	0.03997
12491	Tmi	10	-5218.947276	0.03702	0.12165
12491	Tsi	10	-5222.519353	0.03971	0.05576
12491	TmiTsi	10	-5222.516385	0.04079	0.03541
12494	All	9	-8119.491509	0.09016	0.09016
12494	Tmi	10	-8113.254940	0.08476	0.26806
12494	Tsi	10	-8114.058461	0.08576	1.28551
12494	TmiTsi	10	-8118.275751	0.09544	0.06484
12495	All	9	-4423.973069	0.04482	0.04482
12495	Tmi	10	-4422.637517	0.04324	0.13097
12495	Tsi	10	-4423.251490	0.04364	0.09222
12495	TmiTsi	10	-4423.615235	0.04250	0.05502
12497	All	9	-3251.722908	0.08446	0.08446
12497	Tmi	10	-3247.045734	0.07553	1.01756
12497	Tsi	10	-3249.206043	0.07809	999.00000
12497	TmiTsi	10	-3250.498014	0.07387	0.14027
12498	All	9	-4317.374622	0.08944	0.08944
12498	Tmi	10	-4317.370713	0.08927	0.09376
12498	Tsi	10	-4316.324288	0.08713	0.28410
12498	TmiTsi	10	-4317.243799	0.09196	0.07919
12499	All	9	-2902.182852	0.13679	0.13679
12499	Tmi	10	-2901.972984	0.13412	0.19094
12499	Tsi	10	-2901.843888	0.13329	0.21662
12499	TmiTsi	10	-2901.641161	0.12750	0.19347
125	All	9	-7663.257932	0.07812	0.07812
125	Tmi	10	-7660.705315	0.07480	0.16383
125	Tsi	10	-7660.335848	0.07524	0.26532
125	TmiTsi	10	-7663.241764	0.07872	0.07555
1250	All	9	-2088.861879	0.16614	0.16614
1250	Tmi	10	-2088.859561	0.16573	0.17223
1250	Tsi	10	-2086.395598	0.15529	0.98368
1250	TmiTsi	10	-2088.528404	0.15808	0.23208
12500	All	9	-1144.895257	0.06792	0.06792
12500	Tmi	10	-1143.983578	0.07406	0.00010
12500	Tsi	10	-1143.176981	0.07675	0.01506
12500	TmiTsi	10	-1142.916514	0.04823	0.25942
12501	All	9	-1352.378720	0.00707	0.00707
12501	Tmi	10	-1352.150016	0.00730	0.00010
12501	Tsi	10	-1352.213168	0.00724	0.00010
12501	TmiTsi	10	-1352.313477	0.00760	0.00513
12502	All	9	-4152.962692	0.16997	0.16997
12502	Tmi	10	-4149.984323	0.15972	0.43635
12502	Tsi	10	-4151.463598	0.16413	0.45187
12502	TmiTsi	10	-4152.832203	0.17390	0.15004
12504	All	9	-3428.805467	0.02163	0.02163
12504	Tmi	10	-3427.798414	0.02068	0.06583
12504	Tsi	10	-3428.022153	0.02089	0.06298
12504	TmiTsi	10	-3428.627815	0.02059	0.02585
12505	All	9	-2610.603108	0.12518	0.12518
12505	Tmi	10	-2610.532226	0.12402	0.15403
12505	Tsi	10	-2610.625827	0.12499	53.99756
12505	TmiTsi	10	-2609.891821	0.11634	0.22363
12506	All	9	-6375.357313	0.03223	0.03223
12506	Tmi	10	-6374.558796	0.03057	0.05607
12506	Tsi	10	-6374.679094	0.03091	0.06223
12506	TmiTsi	10	-6371.929677	0.03920	0.01275
12507	All	9	-10651.397656	0.13673	0.13673
12507	Tmi	10	-10642.474439	0.12699	0.42428
12507	Tsi	10	-10649.471886	0.13232	0.23897
12507	TmiTsi	10	-10649.756845	0.14569	0.10465
12508	All	9	-3333.847617	0.05381	0.05381
12508	Tmi	10	-3333.227190	0.05257	0.14295
12508	Tsi	10	-3331.621591	0.05111	0.26246
12508	TmiTsi	10	-3331.481322	0.04541	0.09147
12509	All	9	-2665.783668	0.11694	0.11694
12509	Tmi	10	-2665.594208	0.11486	0.16083
12509	Tsi	10	-2665.536907	0.11483	0.19682
12509	TmiTsi	10	-2663.511952	0.13313	0.05531
12511	All	9	-4513.123052	0.10866	0.10866
12511	Tmi	10	-4511.682643	0.10421	0.20815
12511	Tsi	10	-4512.842392	0.10700	0.17503
12511	TmiTsi	10	-4512.926061	0.11219	0.09112
12512	All	9	-3930.980666	0.26300	0.26300
12512	Tmi	10	-3926.866010	0.24391	0.96082
12512	Tsi	10	-3928.775931	0.25233	1.29119
12512	TmiTsi	10	-3930.921165	0.25804	0.29108
12513	All	9	-4405.568704	0.12555	0.12555
12513	Tmi	10	-4400.066801	0.11472	0.43902
12513	Tsi	10	-4394.962733	0.11351	2.94214
12513	TmiTsi	10	-4405.461921	0.12840	0.11087
12514	All	9	-5278.584733	0.05148	0.05148
12514	Tmi	10	-5278.227270	0.05044	0.07714
12514	Tsi	10	-5278.446344	0.05099	0.07468
12514	TmiTsi	10	-5278.449549	0.05297	0.04545
12516	All	9	-4130.346652	0.09783	0.09783
12516	Tmi	10	-4126.446320	0.09077	0.39671
12516	Tsi	10	-4130.328059	0.09737	0.10782
12516	TmiTsi	10	-4129.968337	0.10262	0.08087
1252	All	9	-9844.275651	0.15800	0.15800
1252	Tmi	10	-9841.849739	0.15191	0.27222
1252	Tsi	10	-9839.725620	0.15086	0.43486
1252	TmiTsi	10	-9844.217390	0.15619	0.16720
12520	All	9	-4537.827949	0.07931	0.07931
12520	Tmi	10	-4537.385458	0.07735	0.11890
12520	Tsi	10	-4537.115762	0.07762	0.19940
12520	TmiTsi	10	-4535.123007	0.08890	0.03259
12524	All	9	-2711.125709	0.03127	0.03127
12524	Tmi	10	-2710.388949	0.02979	0.07282
12524	Tsi	10	-2703.667188	0.02739	8.07764
12524	TmiTsi	10	-2710.079934	0.03465	0.01476
12527	All	9	-2511.512984	0.12882	0.12882
12527	Tmi	10	-2504.168586	0.11344	1.09680
12527	Tsi	10	-2509.904574	0.12322	0.51138
12527	TmiTsi	10	-2507.906946	0.15087	0.05094
12528	All	9	-8663.784672	0.46760	0.46760
12528	Tmi	10	-8663.538441	0.46194	0.56982
12528	Tsi	10	-8662.225316	0.48054	0.25748
12528	TmiTsi	10	-8663.498670	0.48063	0.40816
12529	All	9	-7301.084431	0.04160	0.04160
12529	Tmi	10	-7298.915340	0.03983	0.09931
12529	Tsi	10	-7299.811139	0.04053	0.11074
12529	TmiTsi	10	-7299.762335	0.04484	0.02820
12532	All	9	-10953.412311	0.20981	0.20981
12532	Tmi	10	-10950.948321	0.20278	0.38302
12532	Tsi	10	-10951.596500	0.20437	0.40627
12532	TmiTsi	10	-10951.208157	0.22513	0.15976
12539	All	9	-2840.536299	0.22561	0.22561
12539	Tmi	10	-2840.447284	0.22786	0.17614
12539	Tsi	10	-2840.487663	0.22712	0.17655
12539	TmiTsi	10	-2840.304832	0.21639	0.27482
12540	All	9	-1778.126814	0.03625	0.03625
12540	Tmi	10	-1778.021237	0.03567	0.08485
12540	Tsi	10	-1774.783019	0.03065	0.16151
12540	TmiTsi	10	-1777.009869	0.03085	0.06784
12542	All	9	-1320.442916	0.06405	0.06405
12542	Tmi	10	-1317.432206	0.05486	0.36552
12542	Tsi	10	-1320.332037	0.06237	0.10150
12542	TmiTsi	10	-1320.251146	0.05982	0.09107
12544	All	9	-4341.500434	0.09908	0.09908
12544	Tmi	10	-4341.499575	0.09916	0.09666
12544	Tsi	10	-4340.655319	0.09669	0.22192
12544	TmiTsi	10	-4341.489093	0.09977	0.09444
12547	All	9	-6007.216898	0.04949	0.04949
12547	Tmi	10	-6007.065325	0.04889	0.06298
12547	Tsi	10	-6007.099321	0.04906	0.07286
12547	TmiTsi	10	-6004.328096	0.04316	0.08478
12549	All	9	-3993.445594	0.04481	0.04481
12549	Tmi	10	-3991.811080	0.04264	0.13210
12549	Tsi	10	-3992.279136	0.04324	0.13058
12549	TmiTsi	10	-3990.972803	0.03837	0.07972
1255	All	9	-4427.184853	0.09038	0.09038
1255	Tmi	10	-4426.173715	0.08697	0.16400
1255	Tsi	10	-4421.826179	0.08412	0.74341
1255	TmiTsi	10	-4425.574176	0.08184	0.14243
12551	All	9	-4658.786786	0.05470	0.05470
12551	Tmi	10	-4656.241424	0.05124	0.14090
12551	Tsi	10	-4655.821682	0.05213	0.32064
12551	TmiTsi	10	-4656.987162	0.04981	0.10650
12553	All	9	-1842.337336	0.03460	0.03460
12553	Tmi	10	-1839.377856	0.03128	0.26351
12553	Tsi	10	-1841.680102	0.03319	0.11016
12553	TmiTsi	10	-1841.781304	0.03749	0.01592
12558	All	9	-2425.800028	0.18663	0.18663
12558	Tmi	10	-2425.622668	0.19044	0.13511
12558	Tsi	10	-2425.234258	0.18048	0.50793
12558	TmiTsi	10	-2425.578260	0.17738	0.26396
1256	All	9	-12018.007270	0.15108	0.15108
1256	Tmi	10	-12008.151504	0.14188	0.46439
1256	Tsi	10	-12011.575587	0.14417	0.42910
1256	TmiTsi	10	-12018.006689	0.15124	0.15035
12561	All	9	-5772.595755	0.06408	0.06408
12561	Tmi	10	-5770.954311	0.06201	0.17598
12561	Tsi	10	-5772.592295	0.06418	0.06147
12561	TmiTsi	10	-5771.492124	0.05999	0.10045
12562	All	9	-3528.120663	0.12926	0.12926
12562	Tmi	10	-3528.097959	0.12839	0.14779
12562	Tsi	10	-3526.142091	0.12009	0.32895
12562	TmiTsi	10	-3528.120434	0.12943	0.12842
12563	All	9	-5380.868911	0.02601	0.02601
12563	Tmi	10	-5377.446782	0.02412	0.10683
12563	Tsi	10	-5380.443788	0.02543	0.04722
12563	TmiTsi	10	-5380.678457	0.02497	0.03072
12564	All	9	-1794.949285	0.05860	0.05860
12564	Tmi	10	-1794.947116	0.05882	0.05617
12564	Tsi	10	-1794.738413	0.05674	0.11396
12564	TmiTsi	10	-1794.520494	0.06371	0.03172
12566	All	9	-2341.713911	0.22656	0.22656
12566	Tmi	10	-2341.687859	0.22818	0.18863
12566	Tsi	10	-2341.192662	0.21904	0.36789
12566	TmiTsi	10	-2341.326539	0.21363	0.30100
12568	All	9	-1970.368930	0.07151	0.07151
12568	Tmi	10	-1970.109526	0.07304	0.03563
12568	Tsi	10	-1970.111822	0.07048	0.21968
12568	TmiTsi	10	-1970.258917	0.07438	0.06121
12569	All	9	-3211.617224	0.04392	0.04392
12569	Tmi	10	-3210.406505	0.04158	0.09701
12569	Tsi	10	-3211.139983	0.04276	0.08991
12569	TmiTsi	10	-3210.289455	0.03931	0.07518
12573	All	9	-4296.461533	0.05521	0.05521
12573	Tmi	10	-4296.073541	0.05403	0.08837
12573	Tsi	10	-4295.906579	0.05409	0.12303
12573	TmiTsi	10	-4296.198362	0.05726	0.04500
12576	All	9	-4849.918967	0.09589	0.09589
12576	Tmi	10	-4848.098928	0.09125	0.21722
12576	Tsi	10	-4849.348428	0.09345	0.16011
12576	TmiTsi	10	-4847.955363	0.10492	0.05072
12578	All	9	-1092.311395	0.17208	0.17208
12578	Tmi	10	-1089.163155	0.15809	999.00000
12578	Tsi	10	-1092.164831	0.17592	0.09650
12578	TmiTsi	10	-1092.270227	0.16749	0.20111
1258	All	9	-2995.419069	0.07751	0.07751
1258	Tmi	10	-2989.610770	0.06696	0.32850
1258	Tsi	10	-2991.377528	0.06989	0.35746
1258	TmiTsi	10	-2993.976413	0.08428	0.03361
12580	All	9	-3810.805990	0.10732	0.10732
12580	Tmi	10	-3810.444746	0.10463	0.14912
12580	Tsi	10	-3808.678451	0.10194	0.40955
12580	TmiTsi	10	-3809.739077	0.11614	0.07361
12581	All	9	-6735.315060	0.11600	0.11600
12581	Tmi	10	-6730.393708	0.10927	0.33337
12581	Tsi	10	-6734.008540	0.11278	0.23479
12581	TmiTsi	10	-6734.999155	0.11979	0.09822
12583	All	9	-3957.340603	0.09973	0.09973
12583	Tmi	10	-3953.104429	0.09293	0.59339
12583	Tsi	10	-3948.622815	0.08979	1.02094
12583	TmiTsi	10	-3957.337710	0.09935	0.10230
12586	All	9	-1771.244628	0.22038	0.22038
12586	Tmi	10	-1771.218032	0.21849	0.25461
12586	Tsi	10	-1770.416198	0.21152	0.88103
12586	TmiTsi	10	-1771.116843	0.22913	0.18847
12589	All	9	-9337.161953	0.14465	0.14465
12589	Tmi	10	-9333.041015	0.13749	0.30402
12589	Tsi	10	-9327.884985	0.13507	0.81066
12589	TmiTsi	10	-9336.834107	0.14078	0.16500
1259	All	9	-1761.556885	0.08317	0.08317
1259	Tmi	10	-1761.399436	0.08144	0.12309
1259	Tsi	10	-1760.712570	0.08112	999.00000
1259	TmiTsi	10	-1761.241374	0.07755	0.12328
12593	All	9	-4938.213063	0.00498	0.00498
12593	Tmi	10	-4937.714388	0.00469	0.01106
12593	Tsi	10	-4937.916959	0.00483	0.01347
12593	TmiTsi	10	-4938.078914	0.00468	0.00673
12594	All	9	-12478.044308	0.11954	0.11954
12594	Tmi	10	-12471.929303	0.11357	0.27755
12594	Tsi	10	-12468.736099	0.11273	0.45568
12594	TmiTsi	10	-12477.494304	0.12321	0.10303
12595	All	9	-3138.776362	0.12553	0.12553
12595	Tmi	10	-3135.853814	0.11625	0.33487
12595	Tsi	10	-3136.267452	0.11790	0.50285
12595	TmiTsi	10	-3138.643174	0.12901	0.10460
12597	All	9	-2700.546553	0.08279	0.08279
12597	Tmi	10	-2700.096460	0.08052	0.13903
12597	Tsi	10	-2700.067493	0.08074	0.23810
12597	TmiTsi	10	-2700.542244	0.08334	0.08058
12598	All	9	-3668.884817	0.15309	0.15309
12598	Tmi	10	-3667.816666	0.14687	0.28115
12598	Tsi	10	-3667.986914	0.14843	0.33909
12598	TmiTsi	10	-3668.304286	0.14429	0.22404
12599	All	9	-4507.821911	0.09530	0.09530
12599	Tmi	10	-4507.410320	0.09351	0.15485
12599	Tsi	10	-4507.791281	0.09579	0.08279
12599	TmiTsi	10	-4506.477866	0.10316	0.06023
126	All	9	-2165.155539	0.05045	0.05045
126	Tmi	10	-2158.944154	0.04170	0.26846
126	Tsi	10	-2164.633826	0.04920	0.22481
126	TmiTsi	10	-2163.485930	0.04298	0.10664
12602	All	9	-2077.592273	0.14736	0.14736
12602	Tmi	10	-2077.548086	0.14614	0.18952
12602	Tsi	10	-2076.554379	0.15552	0.04232
12602	TmiTsi	10	-2077.471581	0.15377	0.12092
12605	All	9	-6802.041043	0.05928	0.05928
12605	Tmi	10	-6801.201263	0.05773	0.09830
12605	Tsi	10	-6799.663542	0.05702	0.18145
12605	TmiTsi	10	-6801.957546	0.05827	0.06537
12608	All	9	-2770.086507	0.06082	0.06082
12608	Tmi	10	-2767.928376	0.05602	0.19903
12608	Tsi	10	-2769.964225	0.05980	0.08263
12608	TmiTsi	10	-2769.994069	0.06295	0.05245
1261	All	9	-4925.039115	0.08987	0.08987
1261	Tmi	10	-4925.009734	0.09038	0.08078
1261	Tsi	10	-4925.013572	0.09031	0.07908
1261	TmiTsi	10	-4924.978888	0.09142	0.08200
12610	All	9	-3649.358757	0.08643	0.08643
12610	Tmi	10	-3649.172785	0.08510	0.12566
12610	Tsi	10	-3649.137196	0.08487	0.12251
12610	TmiTsi	10	-3648.335558	0.07953	0.12790
12611	All	9	-2484.417726	0.04453	0.04453
12611	Tmi	10	-2484.001502	0.04336	0.10462
12611	Tsi	10	-2482.904288	0.04224	0.21282
12611	TmiTsi	10	-2481.057403	0.05378	0.01243
12612	All	9	-8145.186987	0.06918	0.06918
12612	Tmi	10	-8144.979894	0.06849	0.08941
12612	Tsi	10	-8143.683973	0.06750	0.15772
12612	TmiTsi	10	-8143.960847	0.07336	0.04918
12613	All	9	-4765.521747	0.07155	0.07155
12613	Tmi	10	-4761.035871	0.06575	0.20646
12613	Tsi	10	-4765.360944	0.07100	0.13404
12613	TmiTsi	10	-4765.440507	0.07304	0.06270
12616	All	9	-3521.713881	0.12939	0.12939
12616	Tmi	10	-3520.829684	0.12405	0.26273
12616	Tsi	10	-3519.834996	0.12286	0.42331
12616	TmiTsi	10	-3521.650484	0.12677	0.14454
12617	All	9	-4378.554674	0.05135	0.05135
12617	Tmi	10	-4378.373696	0.04995	0.06976
12617	Tsi	10	-4377.832880	0.04880	0.11023
12617	TmiTsi	10	-4378.142984	0.05631	0.03743
12618	All	9	-2861.551595	0.04960	0.04960
12618	Tmi	10	-2861.481588	0.05019	0.03566
12618	Tsi	10	-2861.330790	0.05064	0.02612
12618	TmiTsi	10	-2859.397259	0.03963	0.12252
1262	All	9	-5168.193845	0.05843	0.05843
1262	Tmi	10	-5161.847529	0.05277	0.21388
1262	Tsi	10	-5168.093042	0.05787	0.07645
1262	TmiTsi	10	-5160.068919	0.04743	0.16025
12620	All	9	-3684.162108	0.20294	0.20294
12620	Tmi	10	-3682.354124	0.19114	0.40948
12620	Tsi	10	-3680.158005	0.18945	999.00000
12620	TmiTsi	10	-3680.937622	0.23606	0.10968
12621	All	9	-4199.746757	0.06913	0.06913
12621	Tmi	10	-4196.487578	0.06497	0.25053
12621	Tsi	10	-4196.316401	0.06468	0.27109
12621	TmiTsi	10	-4199.032281	0.07351	0.04440
12623	All	9	-3007.958474	0.17930	0.17930
12623	Tmi	10	-3005.928558	0.16754	0.43447
12623	Tsi	10	-3007.070467	0.17295	0.43712
12623	TmiTsi	10	-3006.067005	0.20337	0.09824
12624	All	9	-1350.236277	0.09481	0.09481
12624	Tmi	10	-1347.768177	0.08456	0.47528
12624	Tsi	10	-1350.235850	0.09492	0.09146
12624	TmiTsi	10	-1350.172385	0.09834	0.08257
12628	All	9	-9767.513299	0.19547	0.19547
12628	Tmi	10	-9761.279020	0.18321	0.43845
12628	Tsi	10	-9765.036609	0.18868	0.40203
12628	TmiTsi	10	-9767.494979	0.19667	0.18846
1263	All	9	-3618.838175	0.10793	0.10793
1263	Tmi	10	-3618.464755	0.10567	0.18023
1263	Tsi	10	-3616.779538	0.10234	0.33796
1263	TmiTsi	10	-3614.905927	0.08989	0.20931
12631	All	9	-1695.489513	0.13599	0.13599
12631	Tmi	10	-1694.462782	0.13936	0.00010
12631	Tsi	10	-1693.557429	0.14175	0.00010
12631	TmiTsi	10	-1695.124769	0.14476	0.09180
12632	All	9	-10838.283930	0.33838	0.33838
12632	Tmi	10	-10835.146169	0.32275	0.57463
12632	Tsi	10	-10837.885159	0.33357	0.44643
12632	TmiTsi	10	-10837.567713	0.35219	0.28696
12634	All	9	-2046.652882	0.02828	0.02828
12634	Tmi	10	-2046.547707	0.02784	0.04783
12634	Tsi	10	-2046.562476	0.02839	0.00010
12634	TmiTsi	10	-2045.992474	0.02508	0.04557
12636	All	9	-3224.524701	0.31322	0.31322
12636	Tmi	10	-3223.673111	0.30039	0.50585
12636	Tsi	10	-3224.268627	0.30812	0.71713
12636	TmiTsi	10	-3223.459387	0.28483	0.46755
12639	All	9	-4554.266730	0.05154	0.05154
12639	Tmi	10	-4553.339921	0.04959	0.09798
12639	Tsi	10	-4553.651555	0.05033	0.11734
12639	TmiTsi	10	-4552.442554	0.04592	0.08293
12642	All	9	-1344.310099	0.08014	0.08014
12642	Tmi	10	-1342.866800	0.07270	0.26106
12642	Tsi	10	-1343.290377	0.07599	0.39390
12642	TmiTsi	10	-1342.365374	0.06767	0.26636
12643	All	9	-3504.572241	0.08015	0.08015
12643	Tmi	10	-3502.277837	0.07402	0.19999
12643	Tsi	10	-3503.491696	0.07578	0.18257
12643	TmiTsi	10	-3500.858351	0.09628	0.03282
12644	All	9	-6155.441931	0.15146	0.15146
12644	Tmi	10	-6148.792590	0.14095	0.71310
12644	Tsi	10	-6153.378279	0.14577	0.32692
12644	TmiTsi	10	-6155.435846	0.15075	0.15472
12645	All	9	-9570.235390	0.08347	0.08347
12645	Tmi	10	-9568.907868	0.08166	0.14674
12645	Tsi	10	-9567.940247	0.08121	0.21068
12645	TmiTsi	10	-9569.592473	0.08049	0.10152
12646	All	9	-3833.671751	0.19156	0.19156
12646	Tmi	10	-3833.535710	0.18881	0.23629
12646	Tsi	10	-3833.671305	0.19171	0.18697
12646	TmiTsi	10	-3833.487624	0.19830	0.16471
12649	All	9	-1318.393870	0.06023	0.06023
12649	Tmi	10	-1317.756370	0.05627	0.14734
12649	Tsi	10	-1317.841388	0.05713	0.17701
12649	TmiTsi	10	-1315.627867	0.04600	0.23858
1265	All	9	-4644.572328	0.07336	0.07336
1265	Tmi	10	-4644.540322	0.07300	0.08499
1265	Tsi	10	-4644.570654	0.07329	0.07696
1265	TmiTsi	10	-4639.049488	0.06103	0.18039
12651	All	9	-7330.531620	0.24358	0.24358
12651	Tmi	10	-7329.424099	0.23580	0.36069
12651	Tsi	10	-7327.238597	0.23274	0.84192
12651	TmiTsi	10	-7330.313018	0.24982	0.21750
12653	All	9	-11230.634731	0.07024	0.07024
12653	Tmi	10	-11228.732924	0.06811	0.12482
12653	Tsi	10	-11227.804010	0.06809	0.19203
12653	TmiTsi	10	-11229.907002	0.06743	0.08678
12654	All	9	-970.899411	0.00886	0.00886
12654	Tmi	10	-970.819805	0.00905	0.00010
12654	Tsi	10	-970.764733	0.00917	0.00010
12654	TmiTsi	10	-970.885952	0.00846	0.01034
12655	All	9	-8433.007536	0.08732	0.08732
12655	Tmi	10	-8432.823749	0.08643	0.10562
12655	Tsi	10	-8432.339550	0.08598	0.15985
12655	TmiTsi	10	-8432.232900	0.09112	0.06771
12656	All	9	-5170.489397	0.04915	0.04915
12656	Tmi	10	-5169.278110	0.04735	0.09155
12656	Tsi	10	-5167.370458	0.04684	0.46963
12656	TmiTsi	10	-5170.474437	0.04870	0.05097
1266	All	9	-10317.824454	0.36164	0.36164
1266	Tmi	10	-10317.686993	0.36470	0.31627
1266	Tsi	10	-10316.915076	0.35443	0.54721
1266	TmiTsi	10	-10315.283310	0.33491	0.52062
12660	All	9	-22187.932576	0.07342	0.07342
12660	Tmi	10	-22184.339157	0.07132	0.12762
12660	Tsi	10	-22179.282253	0.07048	0.22047
12660	TmiTsi	10	-22186.419311	0.07658	0.06144
12661	All	9	-12009.901329	0.14471	0.14471
12661	Tmi	10	-12008.216144	0.14087	0.22867
12661	Tsi	10	-12008.577679	0.14053	0.26125
12661	TmiTsi	10	-12008.955853	0.15046	0.11611
12664	All	9	-4009.528266	0.02621	0.02621
12664	Tmi	10	-4009.525716	0.02627	0.02515
12664	Tsi	10	-4009.272191	0.02584	0.05584
12664	TmiTsi	10	-4008.792462	0.02834	0.01660
12665	All	9	-5288.979775	0.07060	0.07060
12665	Tmi	10	-5287.567582	0.06785	0.14024
12665	Tsi	10	-5288.953395	0.07089	0.05908
12665	TmiTsi	10	-5288.288185	0.06643	0.10050
12666	All	9	-7482.050488	0.06329	0.06329
12666	Tmi	10	-7475.367402	0.05799	0.18678
12666	Tsi	10	-7481.209388	0.06176	0.10807
12666	TmiTsi	10	-7481.039641	0.06681	0.04622
12667	All	9	-5438.553601	0.05575	0.05575
12667	Tmi	10	-5437.619639	0.05378	0.09395
12667	Tsi	10	-5437.155052	0.05409	0.20224
12667	TmiTsi	10	-5437.548296	0.05151	0.07560
12669	All	9	-1282.741059	0.40332	0.40332
12669	Tmi	10	-1281.568771	0.37397	1.91238
12669	Tsi	10	-1282.408200	0.38727	0.65947
12669	TmiTsi	10	-1282.643142	0.41981	0.34502
1267	All	9	-6406.578589	0.10808	0.10808
1267	Tmi	10	-6405.622650	0.10495	0.16719
1267	Tsi	10	-6405.478890	0.10553	0.23624
1267	TmiTsi	10	-6406.547583	0.10918	0.10207
12670	All	9	-3530.643164	0.11496	0.11496
12670	Tmi	10	-3527.344913	0.10732	0.40071
12670	Tsi	10	-3530.056671	0.11197	0.24132
12670	TmiTsi	10	-3530.501532	0.11154	0.13484
12671	All	9	-5271.117420	0.15168	0.15168
12671	Tmi	10	-5265.194694	0.13989	0.50797
12671	Tsi	10	-5267.536532	0.14300	0.64015
12671	TmiTsi	10	-5270.730793	0.14568	0.18877
12672	All	9	-3182.552890	0.15955	0.15955
12672	Tmi	10	-3178.802986	0.14525	0.52427
12672	Tsi	10	-3178.961061	0.14797	1.19280
12672	TmiTsi	10	-3182.419982	0.15435	0.18573
12673	All	9	-7390.540823	0.07843	0.07843
12673	Tmi	10	-7389.754071	0.07656	0.12392
12673	Tsi	10	-7390.463580	0.07793	0.09267
12673	TmiTsi	10	-7388.436515	0.07268	0.13792
12674	All	9	-5488.393217	0.27773	0.27773
12674	Tmi	10	-5488.360523	0.27921	0.25312
12674	Tsi	10	-5488.273339	0.27511	0.35091
12674	TmiTsi	10	-5488.181499	0.28626	0.24055
12676	All	9	-8081.586929	0.13084	0.13084
12676	Tmi	10	-8081.064998	0.13297	0.09098
12676	Tsi	10	-8081.217688	0.12928	0.19323
12676	TmiTsi	10	-8081.414534	0.12819	0.14619
12678	All	9	-14913.912807	0.13496	0.13496
12678	Tmi	10	-14910.646913	0.13073	0.25056
12678	Tsi	10	-14913.865221	0.13449	0.14784
12678	TmiTsi	10	-14913.911340	0.13477	0.13599
12679	All	9	-3450.236950	0.04097	0.04097
12679	Tmi	10	-3449.966713	0.03988	0.05979
12679	Tsi	10	-3450.175351	0.04066	0.06282
12679	TmiTsi	10	-3449.967212	0.03884	0.05171
1268	All	9	-8177.828129	0.06283	0.06283
1268	Tmi	10	-8175.047868	0.06011	0.13920
1268	Tsi	10	-8176.221439	0.06142	0.19303
1268	TmiTsi	10	-8177.417065	0.06549	0.05419
12680	All	9	-3081.155231	0.07175	0.07175
12680	Tmi	10	-3076.602519	0.06633	0.40893
12680	Tsi	10	-3078.381072	0.06821	0.87918
12680	TmiTsi	10	-3076.267716	0.08639	0.02584
12682	All	9	-5451.789811	0.07888	0.07888
12682	Tmi	10	-5451.492859	0.07740	0.10563
12682	Tsi	10	-5451.192868	0.07740	0.16761
12682	TmiTsi	10	-5449.741001	0.08690	0.04907
12683	All	9	-1098.525649	0.01282	0.01282
12683	Tmi	10	-1097.579852	0.01171	0.08707
12683	Tsi	10	-1097.785009	0.01176	0.06509
12683	TmiTsi	10	-1098.016567	0.01487	0.00561
12684	All	9	-3214.344167	0.09599	0.09599
12684	Tmi	10	-3211.451504	0.08748	0.26299
12684	Tsi	10	-3214.246240	0.09504	0.15259
12684	TmiTsi	10	-3213.749369	0.08731	0.13970
12685	All	9	-7870.327632	0.06890	0.06890
12685	Tmi	10	-7868.235809	0.06605	0.12814
12685	Tsi	10	-7869.584909	0.06741	0.11771
12685	TmiTsi	10	-7869.980236	0.06648	0.07949
12686	All	9	-6646.219162	0.13254	0.13254
12686	Tmi	10	-6646.031791	0.13096	0.16417
12686	Tsi	10	-6642.929193	0.12703	0.43429
12686	TmiTsi	10	-6644.466400	0.14369	0.09295
12688	All	9	-5464.526855	0.08004	0.08004
12688	Tmi	10	-5464.524498	0.08016	0.07788
12688	Tsi	10	-5464.075375	0.07852	0.13430
12688	TmiTsi	10	-5464.508616	0.08071	0.07580
12689	All	9	-8261.667416	0.11865	0.11865
12689	Tmi	10	-8260.771193	0.11585	0.17461
